title,price,mrp,code,ASIN,url,,
Men's PU + Canvas Sneaker,940,3299,B077QSVFYV,B07QKHLT3S,https://www.amazon.in/United-Colors-Benetton-Sneakers-7-16A8NOVLFW83I902/dp/B077QSVFYV/ref=sr_1_5790?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5790,,
Girls' Long Sleeve Top,359,799,B073QQKF7K,B07QMWDWVS,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3096CZ3B7G2J22Y_Pink_2Y/dp/B073QQKF7K/ref=sr_1_5791?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5791,,
UCB ABS 78 cms Navy Suitcases (0IP6HAB28E02I),4699,9399,B077BFR1DH,B07QLTX2WB,https://www.amazon.in/UCB-ABS-Navy-Suitcases-0IP6HAB28E02I/dp/B077BFR1DH/ref=sr_1_5792?keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5792,,
Girls' T-Shirt,424,899,B01IBRRMPO,B07QG5FN1X,https://www.amazon.in/United-Colors-Benetton-T-Shirt-16A3094C12ABIK470Y_Black_0Y/dp/B01IBRRMPO/ref=sr_1_5793?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5793,,
Men's Printed Slim fit Casual Shirt,1555,2599,B07QT188J2,B07QKYCGGN,https://www.amazon.in/United-Colors-Benetton-Printed-19A5SM22U008I_13C_S_Navy/dp/B07QT188J2/ref=sr_1_5794?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5794,,
Boys' Jeans,607,1499,B01N6ELRH2,B07QH9J512,https://www.amazon.in/United-Colors-Benetton-Jeans-17P4DENC0094I902_Blue_0Y/dp/B01N6ELRH2/ref=sr_1_5795?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5795,,
Women's Flip-Flops,499,same as sellprice,B07BDYMK8C,B07QLXGRKF,https://www.amazon.in/United-Colors-Benetton-18P8CFFPL112I-Flip-Flops/dp/B07BDYMK8C/ref=sr_1_5796?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5796,,
Men's Printed Slim Fit Casual Shirt,1208,2399,B078XY7J2Z,B07QH9GT2J,https://www.amazon.in/United-Colors-Benetton-Printed-18P5FN03U008I_Black_EL/dp/B078XY7J2Z/ref=sr_1_5797?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5797,,
Girl's Regular Fit Shorts,212,999,B07F5QF61F,B07QLWB78F,https://www.amazon.in/United-Colors-Benetton-Regular-18A3QUJCAU1DI_Bamboo/dp/B07F5QF61F/ref=sr_1_5798?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5798,,
Women's Pencil Mini Dress,1118,2799,B0792K8WQ9,B07QJFN2SF,https://www.amazon.in/United-Colors-Benetton-Womens-18P3CT6E1416I_Black_L/dp/B0792K8WQ9/ref=sr_1_5799?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5799,,
Girl's Solid Regular Fit T-Shirt,398,999,B07F978HZP,B07QLXJ9Z2,https://www.amazon.in/United-Colors-Benetton-18A3I65C13T2G_Off-White_X-Large/dp/B07F978HZP/ref=sr_1_5800?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5800,,
Men's Sweater,961,2599,B07DM38SCD,B07QJFLWFG,https://www.amazon.in/United-Colors-Benetton-Sweater-18A1CTNK3073I_901_M_Blue/dp/B07DM38SCD/ref=sr_1_5801?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5801,,
Men's Grey Loafers-7 UK/India (41 EU) (15A8SLIP111AI902),1421,2499,B077B3GNJC,B07QLWG82B,https://www.amazon.in/United-Colors-Benetton-Loafers-7-15A8SLIP111AI902/dp/B077B3GNJC/ref=sr_1_5802?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5802,,
Women's Shift Knee-Long Dress,1649,3299,B07G2LH5PB,B07QLXF9VL,https://www.amazon.in/United-Colors-Benetton-Knee-Long-18A3DQHV2104G_Multicolor/dp/B07G2LH5PB/ref=sr_1_5803?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5803,,
Women's Sports Knitwear,1238,3099,B01II4NYM0,B07QH9F91T,https://www.amazon.in/United-Colors-Benetton-16A1042E1A39G901S_Black-Multicolored/dp/B01II4NYM0/ref=sr_1_5804?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5804,,
Girl's Plain Regular fit T-Shirt,499,999,B07LFKS57G,B07QLVXHDB,https://www.amazon.in/United-Colors-Benetton-Regular-19P3096C00VCI_S35_Red_9-10/dp/B07LFKS57G/ref=sr_1_5805?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5805,,
Women's Sneakers,1578,2999,B07LGD6TNP,B07QKYJCW2,https://www.amazon.in/United-Colors-Benetton-Sneakers-5-19P8SNEA2119I_901_39/dp/B07LGD6TNP/ref=sr_1_5806?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5806,,
Girls' Bottoms Fit Shorts (Pack of 2),499,999,B07LFGSM1Z,B07QLWRTMJ,https://www.amazon.in/United-Colors-Benetton-Bottoms-19P3SETCGHY1I_902_2Y_Grey/dp/B07LFGSM1Z/ref=sr_1_5807?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5807,,
Baby-Girls Knitwear,1599,same as sellprice,B07RYFT898,B07QKHN8VF,https://www.amazon.in/United-Colors-Benetton-Knitwear-19A10AQC1819G_R43_1Y_Pink_1y/dp/B07RYFT898/ref=sr_1_5808?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5808,,
Boy's tie-dye Regular fit Shirt,817,1599,B07LFS5SNJ,B07QLXG3VJ,https://www.amazon.in/United-Colors-Benetton-tie-dye-19P5SPEC00SQI_901_KL_Pink_12-13/dp/B07LFS5SNJ/ref=sr_1_5809?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5809,,
Girls' Jeans,510,1499,B01MRV7ADH,B07QLXW26R,https://www.amazon.in/United-Colors-Benetton-Girls-17P4DENC03EII901_Blue_KL/dp/B01MRV7ADH/ref=sr_1_5810?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5810,,
Men's Printed Regular fit Polo,665,1799,B07LCKQW92,B07QKHL94H,https://www.amazon.in/United-Colors-Benetton-Printed-19P3AOPJ3256I_T63_Orange_El/dp/B07LCKQW92/ref=sr_1_5812?dchild=1&keywords=united+colors+of+benetton&qid=1570702333&s=apparel&sr=1-5812,,
Boys' Plain Regular Fit Shirt,826,1599,B07F46FZLX,B07QLX79DM,https://www.amazon.in/United-Colors-Benetton-Regular-18A5POPC00L9I_101_M_White/dp/B07F46FZLX/ref=sr_1_5813?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5813,,
Men's Solid Slim fit Casual Shirt,1196,1999,B07QNPC222,B07QMW9T3J,https://www.amazon.in/United-Colors-Benetton-Casual-19A5EC03U008I_M01_EL_Grey_XXL/dp/B07QNPC222/ref=sr_1_5814?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5814,,
Boys' Polo,449,999,B01IB8181C,B07QJFN25Z,https://www.amazon.in/United-Colors-Benetton-16A3089CK003I9042Y_Blue-White_2Y/dp/B01IB8181C/ref=sr_1_5815?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5815,,
Boy's Plain Regular fit Polo,608,1199,B07LFNYV74,B07QG5D7ZR,https://www.amazon.in/United-Colors-Benetton-19P3096C1SSUI_501_EL_Grey-Melange_10-11/dp/B07LFNYV74/ref=sr_1_5816?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5816,,
Men's Core SS 15 Flip-Flops and House Slippers,499,same as sellprice,B010A9UJOM,B07QLXQ6X5,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-Slippers/dp/B010A9UJOM/ref=sr_1_5817?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5817,,
Girl's Jumper,399,799,B07F8MJNHX,B07QJFPZVX,https://www.amazon.in/United-Colors-Benetton-18A3SLBC0CC4I_Pink-Lady_EL/dp/B07F8MJNHX/ref=sr_1_5818?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5818,,
Tan Men's Wallet (0IP6JBCCWA13I),999,2449,B07L9JPBKW,B07QLXQ7D7,https://www.amazon.in/United-Colors-Benetton-Wallet-0IP6JBCCWA13I/dp/B07L9JPBKW/ref=sr_1_5819?keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5819,,
Men's Solid Regular Fit Cotton Polo (8903975753181_17A3DTPJ3035I_Small_grey),480,1299,B077VKWSNN,B07QH9DZV1,https://www.amazon.in/United-Colors-Benetton-Regular-8903975753181_17A3DTPJ3035I_Small_grey/dp/B077VKWSNN/ref=sr_1_5820?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5820,,
Women's Cotton Pullover,1015,2099,B071JVHMLP,B07QLWTJ78,https://www.amazon.in/United-Colors-Benetton-Pullover-17A1092D9016I_Black_M/dp/B071JVHMLP/ref=sr_1_5821?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5821,,
Women's Pullover (19A1095D3716I_Evening Primrose_Small),2299,same as sellprice,B07QTSJKRK,B07QLXJ45V,https://www.amazon.in/United-Colors-Benetton-19A1095D3716I_Evening-Primrose_Small/dp/B07QTSJKRK/ref=sr_1_5822?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5822,,
Girls' Long Sleeve Top (17A3U29CZ6RPG_Coral_KL),359,799,B074F2CRN8,B07QLXMCZG,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3U29CZ6RPG_Coral_KL/dp/B074F2CRN8/ref=sr_1_5823?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5823,,
Men's Leather Loafers and Moccasins,1963,4499,B0726353BT,B07QH9HH32,https://www.amazon.in/United-Colors-Benetton-Mens-Loafers/dp/B0726353BT/ref=sr_1_5824?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5824,,
Boys Sweatshirt,1599,same as sellprice,B07S2YY9M2,B07QG5D78Q,https://www.amazon.in/United-Colors-Benetton-Sweatshirt-19A3044CFDW7I_901_/dp/B07S2YY9M2/ref=sr_1_5825?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5825,,
Cotton a-line Dress,1269,2499,B07MKN1BSL,B07QKHN826,https://www.amazon.in/United-Colors-Benetton-Cotton-19P3RB3E5120I_901_Multi/dp/B07MKN1BSL/ref=sr_1_5826?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5826,,
Men's Printed Slim fit Casual Shirt,1455,2599,B07L5XXYGJ,B07QG5CTPW,https://www.amazon.in/United-Colors-Benetton-Printed-19P5FN20U008I_902_Green_XXL/dp/B07L5XXYGJ/ref=sr_1_5827?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5827,,
Women's Regular fit T-Shirt,1899,same as sellprice,B07QR4XZZ5,B07QLX4DZY,https://www.amazon.in/United-Colors-Benetton-Regular-19A3CH5E3321I_/dp/B07QR4XZZ5/ref=sr_1_5828?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5828,,
Women's Plain Regular fit Top,1165,2099,B07LGR1XL5,B07QLXG4WH,https://www.amazon.in/United-Colors-Benetton-Regular-19P5CT1E4002I_R45_Pink_Large/dp/B07LGR1XL5/ref=sr_1_5829?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5829,,
Women's Flip-Flops and House Slippers,394,499,B01N5UX0LX,B07QKHJQM1,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-Slippers/dp/B01N5UX0LX/ref=sr_1_5830?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5830,,
Men's Solid Slim Fit Casual Shirt,1169,2599,B07BMWTHZ5,B07QKYCGJ1,https://www.amazon.in/United-Colors-Benetton-Casual-203764028_Blue_L/dp/B07BMWTHZ5/ref=sr_1_5831?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5831,,
Women's Skinny Fit Jeans,2015,2999,B07NQN87BN,B07QG5D79B,https://www.amazon.in/United-Colors-Benetton-Womens-19P4OD1E8035I_O06_26_Pink/dp/B07NQN87BN/ref=sr_1_5832?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5832,,
Girl's Plain Regular fit Polo,255,799,B07LFP6LK8,B07QH9HH3T,https://www.amazon.in/United-Colors-Benetton-Regular-19P3WG9C3116G_G50_S_Gold_6-7/dp/B07LFP6LK8/ref=sr_1_5833?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5833,,
Women's Flared Pants,1038,2599,B01BP0B1WO,B07QKYC7LT,https://www.amazon.in/United-Colors-Benetton-Womens-16P4TW2E9281I_White901_44/dp/B01BP0B1WO/ref=sr_1_5834?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5834,,
Baby Boys' Jeans,678,1699,B01D54ZEGW,B07QLX79DY,https://www.amazon.in/United-Colors-Benetton-Jeans-16P4CNX57AB0G901_Blue_0Y/dp/B01D54ZEGW/ref=sr_1_5835?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5835,,
Men's Sneakers,1387,2799,B01BV04FXU,B07QG5FKBW,https://www.amazon.in/United-Colors-Benetton-Black-Sneakers/dp/B01BV04FXU/ref=sr_1_5836?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5836,,
Boy's Shorts,799,1599,B0792FNTP1,B07QKHNY7R,https://www.amazon.in/United-Colors-Benetton-Shorts-18P4WBOTC007I_901_Blue_2Y/dp/B0792FNTP1/ref=sr_1_5837?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5837,,
Men's Printed T-Shirt,1199,same as sellprice,B07QLTX3L6,B07QH9HV4N,https://www.amazon.in/United-Colors-Benetton-Printed-19A3096J3227I_P54_XL_Poinsettia/dp/B07QLTX3L6/ref=sr_1_5838?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5838,,
Men's Printed Slim fit Casual Shirt,1429,2599,B07L5KY8ZD,B07QH9HY98,https://www.amazon.in/United-Colors-Benetton-Printed-19P5AP18U008I_902_Blue_XXXL/dp/B07L5KY8ZD/ref=sr_1_5839?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5839,,
Men's Checkered Slim Fit Casual Shirt (18A5SP13U008I_902_M_Multi Color),1234,2399,B07DMQ2ZNN,B07QKHP4CD,https://www.amazon.in/United-Colors-Benetton-Checkered-18A5SP13U008I_902_M_Multi/dp/B07DMQ2ZNN/ref=sr_1_5840?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5840,,
Polyester 58 cms Coffee Softsided Check-in Luggage (0IP6SPO20T03I),2502,7999,B07PBZNJ7C,B07QLWFD58,https://www.amazon.in/United-Colors-Benetton-Polyester-0IP6SPO20T03I/dp/B07PBZNJ7C/ref=sr_1_5841?keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5841,,
Boys' Trousers,604,1199,B01MSSX7XV,B07QH9HZM1,https://www.amazon.in/United-Colors-Benetton-Trousers-16A3JD1I0456GK321Y_Royal/dp/B01MSSX7XV/ref=sr_1_5842?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5842,,
Women's Red Flip-Flops and House Slippers - 3,448,699,B01N4TU4NV,B07QH9F1JZ,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-Slippers/dp/B01N4TU4NV/ref=sr_1_5843?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5843,,
Baby Boys' Regular Fit Trousers,638,1599,B07F4JNP1M,B07QKYB2RQ,https://www.amazon.in/United-Colors-Benetton-Trousers-18A4WBOTCM46I_24R_0Y_Rhododendron/dp/B07F4JNP1M/ref=sr_1_5844?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5844,,
Women's Pullover (19A1092D3730I_L59_XS_Yellow_X-Small),1699,same as sellprice,B07QKTG3TV,B07QLXGF8C,https://www.amazon.in/United-Colors-Benetton-Pullover-19A1092D3730I_L59_XS_Yellow_X-Small/dp/B07QKTG3TV/ref=sr_1_5845?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5845,,
Boys' Regular Fit Jacket,1999,3999,B07F46QCTM,B07QKYFYCR,https://www.amazon.in/United-Colors-Benetton-Regular-18A2JACKCM35I_901_2Y_Tan/dp/B07F46QCTM/ref=sr_1_5846?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5846,,
Boy's Plain Regular Fit Shirt,719,1599,B0792HTQNY,B07QLXJ47R,https://www.amazon.in/United-Colors-Benetton-Regular-18P5OXFC012SI_901_Sky/dp/B0792HTQNY/ref=sr_1_5847?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5847,,
Men's Sweatshirt,1517,2399,B07QS2Q7MY,B07QH9DHGV,https://www.amazon.in/United-Colors-Benetton-Sweatshirt-19A3S67J0041I_508_L_Charcoal_L/dp/B07QS2Q7MY/ref=sr_1_5848?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5848,,
Women's Pullover (19A1092D370AI_902_M_Yellow_Medium),1899,same as sellprice,B07QH591GZ,B07QLXJ76N,https://www.amazon.in/United-Colors-Benetton-Pullover-19A1092D370AI_902_M_Yellow_Medium/dp/B07QH591GZ/ref=sr_1_5849?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5849,,
Men's Ankle Brogue with Colored Sole Espadrille Flats,1115,3999,B07DPZ9Y77,B07QLXSXJ9,https://www.amazon.in/United-Colors-Benetton-Colored-Espadrille/dp/B07DPZ9Y77/ref=sr_1_5850?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5850,,
Baby Boys' Regular Fit Jacket,1038,2599,B07F4LRYKR,B07QLVVRLJ,https://www.amazon.in/United-Colors-Benetton-Regular-18A2JACKCM26I_901_0Y_Blue/dp/B07F4LRYKR/ref=sr_1_5851?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5851,,
Women's Shift Mini Dress,1062,1899,B07G2LH5NZ,B07QJFPPZL,https://www.amazon.in/United-Colors-Benetton-18A3CO1V4003I_Off-White_L/dp/B07G2LH5NZ/ref=sr_1_5852?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5852,,
Women's Striped Regular fit T-Shirt,949,1899,B07M8VXKN8,B07QLVZDJ4,https://www.amazon.in/United-Colors-Benetton-19P3IB6E12I3_616_XL_Navy-Blue_X-Large/dp/B07M8VXKN8/ref=sr_1_5853?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5853,,
Girls' Skater Midi Dress,944,1999,B07F47JSL5,B07QKYCSRP,https://www.amazon.in/United-Colors-Benetton-Skater-18A4COTC0073I_901_2Y_Red/dp/B07F47JSL5/ref=sr_1_5854?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5854,,
Boys' Polo,449,999,B01IB81TYS,B07QLWV5TZ,https://www.amazon.in/United-Colors-Benetton-16A3089CK0A3I903L_Yellow-Blue_L/dp/B01IB81TYS/ref=sr_1_5855?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5855,,
Women's Slim Pants,1304,2899,B01BP0CFVA,B07QKHLDQC,https://www.amazon.in/United-Colors-Benetton-Womens-16P4LN2E9370I_White101_44/dp/B01BP0CFVA/ref=sr_1_5856?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5856,,
Men's Rubber House Slippers,499,same as sellprice,B01M254C87,B07QMWF3QG,https://www.amazon.in/United-Colors-Benetton-Rubber-Slippers/dp/B01M254C87/ref=sr_1_5857?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5857,,
Girls' T-Shirt,598,1499,B01IBRYQX0,B07QJFPYRP,https://www.amazon.in/United-Colors-Benetton-T-Shirt-16A5WTOPC006IK25M_Royal/dp/B01IBRYQX0/ref=sr_1_5858?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5858,,
Men's Solid Slim fit Casual Shirt,1316,2199,B07QNPBFB7,B07QG5FT1N,https://www.amazon.in/United-Colors-Benetton-Casual-19A5SM06U008I_21A_KL_Blue_XXXL/dp/B07QNPBFB7/ref=sr_1_5859?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5859,,
United of Benetton Men's Relaxed Fit Shorts 18A4STWB8005I,819,2599,B07GK295H9,B07QLX54CS,https://www.amazon.in/United-Colors-Benetton-Relaxed-18A4STWB8005I_Black_34/dp/B07GK295H9/ref=sr_1_5860?dchild=1&keywords=united+colors+of+benetton&qid=1570702344&s=apparel&sr=1-5860,,
Women's Skirt,918,2299,B01BP0BD3G,B07QLVVS2X,https://www.amazon.in/United-Colors-Benetton-Womens-16P4MC7E9249I_White901_26/dp/B01BP0BD3G/ref=sr_1_5861?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5861,,
Women's White Sneakers-7 UK/India EU (19A8SNEA7014I_902_35),3699,same as sellprice,B07NPDDK96,B07QH9FFSF,https://www.amazon.in/United-Collors-Benetton-Sneakers-7-19A8SNEA7014I_902_35/dp/B07NPDDK96/ref=sr_1_5862?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5862,,
Men's Printed Regular Fit T-Shirt,443,1199,B07BZFTYGC,B07QLXQKM3,https://www.amazon.in/United-Colors-Benetton-Printed-18P3C96J3021I_Red_S/dp/B07BZFTYGC/ref=sr_1_5863?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5863,,
Women's Slim Fit Sports Trousers,998,2499,B07D2QPM6M,B07QLWFQVQ,https://www.amazon.in/United-Colors-Benetton-17A4CT2E9738I_Sky-Captain_28/dp/B07D2QPM6M/ref=sr_1_5864?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5864,,
Women's Sweatshirt (19A3TR7E3343I_902_S_Yellow_Small),2499,same as sellprice,B07QKCN3BX,B07QLX64CP,https://www.amazon.in/United-Colors-Benetton-Sweatshirt-19A3TR7E3343I_902_S_Yellow_Small/dp/B07QKCN3BX/ref=sr_1_5865?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5865,,
Tan Men's Wallet (0IP6JBCCWA15I),999,2449,B07L9JPBKM,B07QLW7S9Y,https://www.amazon.in/United-Colors-Benetton-Wallet-0IP6JBCCWA15I/dp/B07L9JPBKM/ref=sr_1_5866?keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5866,,
Baby Boys' Plain Regular Fit T-Shirt,318,799,B07F3GL168,B07QKYFSSZ,https://www.amazon.in/United-Colors-Benetton-Regular-18A3094CCB10I_52S_1Y_Surf/dp/B07F3GL168/ref=sr_1_5867?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5867,,
Men's Solid Slim fit Casual Shirt,1675,2799,B07QPSJGFN,B07QJFN4YC,https://www.amazon.in/United-Colors-Benetton-Casual-19A5SM24U008I_15K_EL_Sky_XXL/dp/B07QPSJGFN/ref=sr_1_5868?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5868,,
Men's Sneakers,1704,3999,B0157VHSYC,B07QLVVQ1B,https://www.amazon.in/United-Colors-Benetton-Brown902-Moccasins/dp/B0157VHSYC/ref=sr_1_5869?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5869,,
Women's Striped Regular fit T-Shirt,1099,same as sellprice,B07QLS6G9K,B07QKYFYT3,https://www.amazon.in/United-Colors-Benetton-Striped-19A3RB1E3349I_Pink_Medium/dp/B07QLS6G9K/ref=sr_1_5870?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5870,,
Girls' Trousers,678,1699,B01IBRMR4K,B07QLWMFVT,https://www.amazon.in/United-Colors-Benetton-Trousers-16A4S6TL7AJ0G9010Y_Multicolor_0Y/dp/B01IBRMR4K/ref=sr_1_5871?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5871,,
Baby Girls' A-Line Knee-Long Dress,558,1399,B07C77KQ78,B07QH9DR83,https://www.amazon.in/United-Colors-Benetton-Knee-Long-18P4VISC00PJI_902_Pink_1Y/dp/B07C77KQ78/ref=sr_1_5872?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5872,,
Boy's Regular fit Polo,1399,same as sellprice,B07SD1F2SV,B07QLTX4D5,https://www.amazon.in/United-Colors-Benetton-Striped-19A3096C0AW5I_902_XL_Navy/dp/B07SD1F2SV/ref=sr_1_5873?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5873,,
Synthetic a-line Dress,1249,2499,B07LGPNYTS,B07QLVXHKM,https://www.amazon.in/United-Colors-Benetton-Synthetic-19P3C11E4006I_902_Blue_Medium/dp/B07LGPNYTS/ref=sr_1_5874?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5874,,
Women's Regular fit Polo,1499,same as sellprice,B07QVRG3MR,B07QKHLCZG,https://www.amazon.in/United-Colors-Benetton-19A3CT3E6035I_Pink-Green_Medium/dp/B07QVRG3MR/ref=sr_1_5875?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5875,,
Men's Flip-Flops,591,899,B07VC1BQBV,B07QKYB8FN,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-10-19A8CFFPM474I/dp/B07VC1BQBV/ref=sr_1_5876?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5876,,
Men's Casual Shirt,1330,2799,B07262SQKY,B07QLX1BP1,https://www.amazon.in/United-Colors-Benetton-Casual-17A5DD29U008I902L_Teal_L/dp/B07262SQKY/ref=sr_1_5877?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5877,,
Men's Striped Slim fit Casual Shirt,1539,2799,B07L5J37GQ,B07QH9DH8F,https://www.amazon.in/United-Colors-Benetton-Striped-19P5MA16U008I_901_Blue_S/dp/B07L5J37GQ/ref=sr_1_5878?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5878,,
Men's Printed Boxers,349,same as sellprice,B07MXQH6QW,B07QJFNKPV,https://www.amazon.in/United-Colors-Benetton-Printed-19P3P80BP27DI_901_L_Blue_Large/dp/B07MXQH6QW/ref=sr_1_5879?dchild=1&keywords=united+colors+of+benetton&qid=1570702358&s=apparel&sr=1-5879,,
